ROW_INDEX, NV_APL_DATE, NV_DAY_NUM, NV_PEOPLE_NUM, NV_PLACE_NM
項目,申請入山日期,天數,人數,前往山域
775,106年01月04日,1,1,北大武山(屏東縣泰武鄉)
776,106年01月04日,1,1,玉山前峰(嘉義縣阿里山鄉)
777,106年01月04日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
778,106年01月04日,1,2,北大武山(屏東縣泰武鄉)
779,106年01月04日,3,4,玉山主前西峰(嘉義縣阿里山鄉)/玉山主北峰(南投縣信義鄉)
780,106年01月04日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
781,106年01月04日,5,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
782,106年01月04日,3,4,奇萊南峰 、南華山(南投縣仁愛鄉)
783,106年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
784,106年01月04日,1,1,玉山前峰(嘉義縣阿里山鄉)
785,106年01月04日,2,2,北大武山(屏東縣泰武鄉)
786,106年01月04日,2,1,武界(南投縣仁愛鄉)
787,106年01月05日,2,4,畢祿山(南投縣仁愛鄉)/畢祿山(花蓮縣秀林鄉)/羊頭山(花蓮縣秀林鄉)
788,106年01月05日,2,9,奇萊南峰 、南華山(南投縣仁愛鄉)
789,106年01月05日,2,2,玉山群峰(南投縣信義鄉)
790,106年01月05日,1,1,合歡北峰(南投縣仁愛鄉)
791,106年01月05日,1,4,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
792,106年01月05日,1,2,栗松溫泉(臺東縣海端鄉)
793,106年01月05日,1,5,合歡溪(南投縣仁愛鄉)
794,106年01月05日,1,6,養老(新竹縣尖石鄉)
795,106年01月05日,1,10,鎮西堡(新竹縣尖石鄉)/司馬庫斯古道(新竹縣尖石鄉)
796,106年01月05日,1,3,武界(南投縣仁愛鄉)
797,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
798,106年01月05日,1,5,鳶嘴山(臺中市和平區)
799,106年01月05日,1,5,稍來山(臺中市和平區)
800,106年01月05日,1,3,檜谷山莊(屏東縣泰武鄉)
801,106年01月05日,1,1,雪見(苗栗縣泰安鄉)
802,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
803,106年01月05日,1,4,合歡北峰(南投縣仁愛鄉)
804,106年01月05日,1,3,塔蔓山(桃園市復興區)
805,106年01月05日,1,1,鳶嘴山(臺中市和平區)
806,106年01月05日,1,7,砂婆澢溪(花蓮縣秀林鄉)
807,106年01月05日,1,2,雪見(苗栗縣泰安鄉)
808,106年01月05日,1,2,大禮部落(花蓮縣秀林鄉)
809,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
810,106年01月05日,1,2,雪見(苗栗縣泰安鄉)
811,106年01月05日,1,1,塔蔓山(桃園市復興區)
812,106年01月05日,1,1,鳶嘴山(臺中市和平區)
813,106年01月05日,1,6,錐麓古道(花蓮縣秀林鄉)
814,106年01月05日,1,4,鳶嘴山(臺中市和平區)
815,106年01月05日,1,6,鳶嘴山(臺中市和平區)
816,106年01月05日,1,2,浸水營古道(屏東縣春日鄉)
817,106年01月05日,1,3,鳶嘴山(臺中市和平區)
818,106年01月05日,1,4,錐麓古道(花蓮縣秀林鄉)
819,106年01月05日,1,13,養老(新竹縣尖石鄉)/司馬庫斯古道(新竹縣尖石鄉)
820,106年01月05日,2,3,玉山主峰(嘉義縣阿里山鄉)
821,106年01月05日,1,4,武界(南投縣仁愛鄉)
822,106年01月05日,1,10,司馬庫斯古道(新竹縣尖石鄉)/養老(新竹縣尖石鄉)/新光(新竹縣尖石鄉)/鎮西堡(新竹縣尖石鄉)
823,106年01月05日,1,2,鳶嘴山(臺中市和平區)
824,106年01月05日,2,2,司馬庫斯古道(新竹縣尖石鄉)
825,106年01月05日,1,8,砂婆澢溪(花蓮縣秀林鄉)
826,106年01月05日,1,1,砂婆澢溪(花蓮縣秀林鄉)
827,106年01月05日,2,1,玉山主峰(嘉義縣阿里山鄉)
828,106年01月05日,1,2,松蘿湖(宜蘭縣大同鄉)
829,106年01月05日,2,3,西巒大山(南投縣信義鄉)
830,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
831,106年01月05日,1,5,砂婆澢溪(花蓮縣秀林鄉)
832,106年01月05日,1,2,北大武山(屏東縣泰武鄉)
833,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
834,106年01月05日,2,42,司馬庫斯古道(新竹縣尖石鄉)
835,106年01月05日,1,1,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
836,106年01月05日,1,205,霧台村(屏東縣霧臺鄉)
837,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
838,106年01月05日,1,2,北大武山(屏東縣泰武鄉)
839,106年01月05日,2,1,加羅湖(宜蘭縣大同鄉)
840,106年01月05日,3,2,北大武山(屏東縣泰武鄉)
841,106年01月05日,1,2,北大武山(屏東縣泰武鄉)
842,106年01月05日,91,2,屏東縣瑪家鄉各村(屏東縣瑪家鄉)
843,106年01月05日,1,1,北大武山(屏東縣泰武鄉)
844,106年01月05日,3,4,屏風山(花蓮縣秀林鄉)
845,106年01月05日,3,2,北大武山(屏東縣泰武鄉)
846,106年01月05日,1,1,北大武山(屏東縣泰武鄉)
847,106年01月05日,2,7,玉山主西峰(嘉義縣阿里山鄉)
848,106年01月05日,3,3,北大武山(屏東縣泰武鄉)
849,106年01月05日,2,5,北大武山(屏東縣泰武鄉)
850,106年01月05日,3,4,北插天山(桃園市復興區)
851,106年01月05日,3,4,白姑大山(臺中市和平區)/白姑大山(南投縣仁愛鄉)
852,106年01月05日,3,4,白姑大山(臺中市和平區)/白姑池山(臺中市和平區)
853,106年01月05日,2,10,瓦拉米(花蓮縣卓溪鄉)
854,106年01月05日,1,1,北大武山(屏東縣泰武鄉)
855,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
856,106年01月05日,1,3,北大武山(屏東縣泰武鄉)
857,106年01月05日,1,2,達娜伊谷風景區(嘉義縣阿里山鄉)
858,106年01月05日,1,7,武界(南投縣仁愛鄉)
859,106年01月05日,2,3,北大武山(屏東縣泰武鄉)
860,106年01月05日,1,4,武界(南投縣仁愛鄉)
861,106年01月05日,2,3,北大武山(屏東縣泰武鄉)
862,106年01月05日,3,2,屯原(南投縣仁愛鄉)/能高越嶺(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
863,106年01月05日,2,1,玉山主峰(嘉義縣阿里山鄉)
864,106年01月05日,2,3,能高越嶺(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
865,106年01月05日,2,8,加羅湖(宜蘭縣大同鄉)
866,106年01月05日,1,1,玉山前峰(嘉義縣阿里山鄉)
867,106年01月05日,3,2,北大武山(屏東縣泰武鄉)
868,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
869,106年01月05日,1,3,北大武山(屏東縣泰武鄉)
870,106年01月05日,1,7,塔蔓山(桃園市復興區)
871,106年01月05日,4,2,奇萊南峰 、南華山(南投縣仁愛鄉)
872,106年01月05日,2,51,大雪山(臺中市和平區)
873,106年01月05日,3,24,白姑大山(臺中市和平區)/白姑大山(南投縣仁愛鄉)
874,106年01月05日,1,10,北插天山(桃園市復興區)
875,106年01月05日,1,8,錐麓古道(花蓮縣秀林鄉)
876,106年01月05日,2,3,玉山主峰(嘉義縣阿里山鄉)
877,106年01月05日,1,1,錐麓古道(花蓮縣秀林鄉)
878,106年01月05日,2,2,北大武山(屏東縣泰武鄉)
879,106年01月05日,7,1,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
880,106年01月05日,1,1,錐麓古道(花蓮縣秀林鄉)
881,106年01月05日,1,5,錐麓古道(花蓮縣秀林鄉)
882,106年01月05日,4,4,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
883,106年01月05日,1,1,檜谷山莊(屏東縣泰武鄉)
884,106年01月05日,1,7,錐麓古道(花蓮縣秀林鄉)
885,106年01月05日,1,12,錐麓古道(花蓮縣秀林鄉)
886,106年01月05日,2,1,加羅湖(宜蘭縣大同鄉)
887,106年01月05日,3,2,北大武山(屏東縣泰武鄉)
888,106年01月05日,1,5,錐麓古道(花蓮縣秀林鄉)
889,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
890,106年01月05日,4,1,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
891,106年01月05日,1,5,錐麓古道(花蓮縣秀林鄉)
892,106年01月05日,1,4,錐麓古道(花蓮縣秀林鄉)
893,106年01月05日,1,2,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
894,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
895,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
896,106年01月05日,1,1,檜谷山莊(屏東縣泰武鄉)
897,106年01月05日,1,4,雪山主東峰(臺中市和平區)
898,106年01月05日,1,3,中雪山(臺中市和平區)
899,106年01月05日,1,4,錐麓古道(花蓮縣秀林鄉)
900,106年01月05日,1,1,錐麓古道(花蓮縣秀林鄉)
901,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
902,106年01月05日,1,2,玉山前峰(嘉義縣阿里山鄉)
903,106年01月05日,5,5,南湖群峰(臺中市和平區)
904,106年01月05日,3,4,北大武山(屏東縣泰武鄉)
905,106年01月05日,5,3,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
906,106年01月05日,4,3,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
907,106年01月05日,5,1,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
908,106年01月05日,1,2,合歡北峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
909,106年01月05日,2,1,北大武山(屏東縣泰武鄉)
910,106年01月05日,3,2,鈴鳴山(臺中市和平區)/閂山(臺中市和平區)
911,106年01月05日,2,2,瓦拉米(花蓮縣卓溪鄉)
912,106年01月05日,2,4,瓦拉米(花蓮縣卓溪鄉)
913,106年01月05日,1,8,錐麓古道(花蓮縣秀林鄉)
914,106年01月05日,1,12,瓦拉米(花蓮縣卓溪鄉)
915,106年01月05日,2,2,瓦拉米(花蓮縣卓溪鄉)
916,106年01月05日,2,4,西巒大山(南投縣信義鄉)
917,106年01月05日,2,7,瓦拉米(花蓮縣卓溪鄉)
918,106年01月05日,1,10,瓦拉米(花蓮縣卓溪鄉)
919,106年01月05日,1,6,錐麓古道(花蓮縣秀林鄉)
920,106年01月05日,3,4,瓦拉米(花蓮縣卓溪鄉)
921,106年01月05日,2,8,玉山主西峰(嘉義縣阿里山鄉)
922,106年01月05日,2,5,瓦拉米(花蓮縣卓溪鄉)
923,106年01月05日,3,4,瓦拉米(花蓮縣卓溪鄉)
924,106年01月05日,2,4,瓦拉米(花蓮縣卓溪鄉)
925,106年01月05日,3,6,瓦拉米(花蓮縣卓溪鄉)
926,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
927,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
928,106年01月05日,1,5,北插天山(桃園市復興區)
929,106年01月05日,2,2,瓦拉米(花蓮縣卓溪鄉)
930,106年01月05日,2,6,瓦拉米(花蓮縣卓溪鄉)
931,106年01月05日,2,2,瓦拉米(花蓮縣卓溪鄉)
932,106年01月05日,2,4,瓦拉米(花蓮縣卓溪鄉)
933,106年01月05日,2,2,瓦拉米(花蓮縣卓溪鄉)
934,106年01月05日,1,3,錐麓古道(花蓮縣秀林鄉)
935,106年01月05日,2,4,瓦拉米(花蓮縣卓溪鄉)
936,106年01月05日,2,4,瓦拉米(花蓮縣卓溪鄉)
937,106年01月05日,1,11,阿塱壹古道(屏東縣牡丹鄉)
938,106年01月05日,2,6,瓦拉米(花蓮縣卓溪鄉)
939,106年01月05日,2,1,瓦拉米(花蓮縣卓溪鄉)
940,106年01月05日,2,2,法治村(南投縣仁愛鄉)
941,106年01月05日,2,6,瓦拉米(花蓮縣卓溪鄉)
942,106年01月05日,2,6,瓦拉米(花蓮縣卓溪鄉)
943,106年01月05日,2,16,玉山主西峰(嘉義縣阿里山鄉)
944,106年01月05日,2,15,奇萊南峰 、南華山(南投縣仁愛鄉)
945,106年01月05日,2,2,瓦拉米(花蓮縣卓溪鄉)
946,106年01月05日,2,6,瓦拉米(花蓮縣卓溪鄉)
947,106年01月05日,1,9,志佳陽山(臺中市和平區)
948,106年01月05日,1,3,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
949,106年01月05日,1,5,錐麓古道(花蓮縣秀林鄉)
950,106年01月05日,2,2,屏東縣泰武鄉各村(屏東縣泰武鄉)
951,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
952,106年01月05日,1,3,檜谷山莊(屏東縣泰武鄉)
953,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
954,106年01月05日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
955,106年01月05日,3,2,北大武山(屏東縣泰武鄉)
956,106年01月05日,3,3,北大武山(屏東縣泰武鄉)
957,106年01月05日,1,10,宜蘭縣大同鄉各村(宜蘭縣大同鄉)
958,106年01月05日,1,12,雪山主東峰(臺中市和平區)
959,106年01月05日,1,1,雪山主東峰(臺中市和平區)
960,106年01月05日,3,2,玉山群峰(嘉義縣阿里山鄉)
961,106年01月05日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
962,106年01月05日,2,2,檜谷山莊(屏東縣泰武鄉)
963,106年01月05日,2,1,北大武山(屏東縣泰武鄉)
964,106年01月05日,5,5,南湖北山(宜蘭縣大同鄉)/南湖南山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/南湖群峰(臺中市和平區)
965,106年01月05日,1,4,雪山主東峰(臺中市和平區)
966,106年01月05日,3,3,曲冰(南投縣仁愛鄉)/法治村(南投縣仁愛鄉)
967,106年01月05日,1,4,玉山前峰(嘉義縣阿里山鄉)
968,106年01月05日,2,4,志佳陽山(臺中市和平區)
969,106年01月05日,1,1,雪山主東峰(臺中市和平區)
970,106年01月05日,1,5,志佳陽山(臺中市和平區)
971,106年01月05日,2,3,雪山主東峰(臺中市和平區)
972,106年01月05日,2,7,奇萊南峰 、南華山(南投縣仁愛鄉)
973,106年01月05日,1,6,雪山主東峰(臺中市和平區)
974,106年01月05日,1,6,雪山主東峰(臺中市和平區)
975,106年01月05日,3,2,奇萊南峰 、南華山(南投縣仁愛鄉)
976,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
977,106年01月05日,1,1,雪山主東峰(臺中市和平區)
978,106年01月05日,7,5,檜谷山莊(屏東縣泰武鄉)
979,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
980,106年01月05日,2,5,北大武山(屏東縣泰武鄉)
981,106年01月05日,1,1,錐麓古道(花蓮縣秀林鄉)
982,106年01月05日,1,2,奇萊主山南峰(南投縣仁愛鄉)
983,106年01月05日,1,8,錐麓古道(花蓮縣秀林鄉)
984,106年01月05日,1,5,錐麓古道(花蓮縣秀林鄉)
985,106年01月05日,1,1,北大武山(屏東縣泰武鄉)
986,106年01月05日,3,6,雪山主東峰(臺中市和平區)
987,106年01月05日,3,6,雪山主東峰(臺中市和平區)
988,106年01月05日,1,1,北大武山(屏東縣泰武鄉)
989,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
990,106年01月05日,4,2,南湖大山(臺中市和平區)
991,106年01月05日,2,4,屏風山(花蓮縣秀林鄉)/塔次基里溪(花蓮縣秀林鄉)/奇萊主山北峰(花蓮縣秀林鄉)/奇萊東稜(花蓮縣秀林鄉)
992,106年01月05日,1,5,錐麓古道(花蓮縣秀林鄉)
993,106年01月05日,3,3,北大武山(屏東縣泰武鄉)
994,106年01月05日,1,2,錐麓古道(花蓮縣秀林鄉)
995,106年01月05日,3,3,喀拉業(新竹縣尖石鄉)/桃山(臺中市和平區)
996,106年01月05日,1,5,錐麓古道(花蓮縣秀林鄉)
997,106年01月05日,3,2,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
998,106年01月05日,1,4,錐麓古道(花蓮縣秀林鄉)
999,106年01月05日,1,3,瓦拉米(花蓮縣卓溪鄉)
1000,106年01月05日,2,1,玉山主峰(嘉義縣阿里山鄉)
1001,106年01月05日,2,7,加羅湖(宜蘭縣大同鄉)
1002,106年01月05日,1,4,畢祿山(南投縣仁愛鄉)
1003,106年01月05日,2,34,司馬限林道(苗栗縣泰安鄉)
1004,106年01月05日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
1005,106年01月05日,2,4,奇萊南峰 、南華山(南投縣仁愛鄉)
1006,106年01月05日,5,3,秀姑巒山(南投縣信義鄉)/八通關山(南投縣信義鄉)/大水窟山(南投縣信義鄉)
1007,106年01月05日,1,6,北大武山(屏東縣泰武鄉)
1008,106年01月05日,1,2,木瓜溪(花蓮縣秀林鄉)
1009,106年01月05日,1,1,錐麓古道(花蓮縣秀林鄉)
1010,106年01月05日,1,1,100林道(宜蘭縣大同鄉)
1011,106年01月05日,3,2,北大武山(屏東縣泰武鄉)
1012,106年01月05日,3,2,南湖大山(宜蘭縣大同鄉)/北一段(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)
1013,106年01月05日,1,1,合歡山(南投縣仁愛鄉)
1014,106年01月05日,4,4,南大武山(屏東縣來義鄉)
1015,106年01月05日,1,1,太魯閣大山(花蓮縣秀林鄉)
1016,106年01月06日,1,3,北插天山(桃園市復興區)
1017,106年01月06日,3,2,玉山主北北峰(南投縣信義鄉)
1018,106年01月06日,1,3,檜谷山莊(屏東縣泰武鄉)
1019,106年01月06日,1,1,鳶嘴山(臺中市和平區)
1020,106年01月06日,1,1,雪見(苗栗縣泰安鄉)
1021,106年01月06日,1,2,稍來山(臺中市和平區)
1022,106年01月06日,1,16,鳶嘴山(臺中市和平區)
1023,106年01月06日,1,2,鳶嘴山(臺中市和平區)
1024,106年01月06日,1,2,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
1025,106年01月06日,1,2,錐麓古道(花蓮縣秀林鄉)
1026,106年01月06日,1,4,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
1027,106年01月06日,1,7,錐麓古道(花蓮縣秀林鄉)
1028,106年01月06日,1,2,鳶嘴山(臺中市和平區)
1029,106年01月06日,1,3,砂婆澢溪(花蓮縣秀林鄉)
1030,106年01月06日,1,2,鳶嘴山(臺中市和平區)
1031,106年01月06日,1,1,錐麓古道(花蓮縣秀林鄉)
1032,106年01月06日,1,2,塔蔓山(桃園市復興區)
1033,106年01月06日,1,11,武界(南投縣仁愛鄉)
1034,106年01月06日,1,1,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
1035,106年01月06日,1,1,栗松溫泉(臺東縣海端鄉)
1036,106年01月06日,1,2,鳶嘴山(臺中市和平區)
1037,106年01月06日,1,3,錐麓古道(花蓮縣秀林鄉)
1038,106年01月06日,1,1,鳶嘴山(臺中市和平區)
1039,106年01月06日,1,3,錐麓古道(花蓮縣秀林鄉)
1040,106年01月06日,2,2,和平林道二側50公尺(花蓮縣秀林鄉)
1041,106年01月06日,1,1,錐麓古道(花蓮縣秀林鄉)
1042,106年01月06日,1,8,錐麓古道(花蓮縣秀林鄉)
1043,106年01月06日,1,3,稍來山(臺中市和平區)
1044,106年01月06日,1,2,錐麓古道(花蓮縣秀林鄉)
1045,106年01月06日,1,2,大禮部落(花蓮縣秀林鄉)
1046,106年01月06日,1,1,檜谷山莊(屏東縣泰武鄉)
1047,106年01月06日,1,6,養老(新竹縣尖石鄉)
1048,106年01月06日,1,9,司馬庫斯古道(新竹縣尖石鄉)
1049,106年01月06日,2,12,司馬庫斯古道(新竹縣尖石鄉)
1050,106年01月06日,1,1,鳶嘴山(臺中市和平區)
1051,106年01月06日,1,2,鳶嘴山(臺中市和平區)
1052,106年01月06日,2,8,司馬庫斯古道(新竹縣尖石鄉)/鎮西堡(新竹縣尖石鄉)
1053,106年01月06日,3,1,二子山溫泉(花蓮縣萬榮鄉)
1054,106年01月06日,1,2,鳶嘴山(臺中市和平區)
1055,106年01月06日,1,3,雪見(苗栗縣泰安鄉)
1056,106年01月06日,3,11,220林道(臺中市和平區)
1057,106年01月06日,1,4,羊頭山(花蓮縣秀林鄉)
1058,106年01月06日,2,2,玉山群峰(嘉義縣阿里山鄉)/玉山群峰(南投縣信義鄉)/玉山群峰(高雄市桃源區)
1059,106年01月06日,1,3,錐麓古道(花蓮縣秀林鄉)
1060,106年01月06日,2,1,合歡群峰(南投縣仁愛鄉)
1061,106年01月06日,2,3,武界(南投縣仁愛鄉)
1062,106年01月06日,6,2,北大武山(屏東縣泰武鄉)
1063,106年01月06日,1,1,合歡西峰(南投縣仁愛鄉)
1064,106年01月06日,2,2,西巒大山(南投縣信義鄉)
1065,106年01月06日,1,1,錐麓古道(花蓮縣秀林鄉)
1066,106年01月06日,1,2,錐麓古道(花蓮縣秀林鄉)
1067,106年01月06日,1,274,霧台村(屏東縣霧臺鄉)
1068,106年01月06日,1,4,錐麓古道(花蓮縣秀林鄉)
1069,106年01月06日,1,2,羊頭山(花蓮縣秀林鄉)
1070,106年01月06日,1,13,武界(南投縣仁愛鄉)
1071,106年01月06日,3,7,奇萊主北峰(南投縣仁愛鄉)
1072,106年01月06日,2,9,司馬限林道(苗栗縣泰安鄉)
1073,106年01月06日,1,2,松蘿湖(宜蘭縣大同鄉)
1074,106年01月06日,1,2,錐麓古道(花蓮縣秀林鄉)
1075,106年01月06日,2,3,松蘿湖(宜蘭縣大同鄉)
1076,106年01月06日,3,119,司馬庫斯古道(新竹縣尖石鄉)/鎮西堡(新竹縣尖石鄉)/新光(新竹縣尖石鄉)
1077,106年01月06日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
1078,106年01月06日,3,6,北大武山(屏東縣泰武鄉)
1079,106年01月06日,1,2,100林道(宜蘭縣大同鄉)/合歡西北峰(南投縣仁愛鄉)
1080,106年01月06日,2,1,玉山主峰(嘉義縣阿里山鄉)
1081,106年01月06日,2,10,奇萊南峰 、南華山(南投縣仁愛鄉)
1082,106年01月06日,2,10,畢祿山(花蓮縣秀林鄉)/羊頭山(花蓮縣秀林鄉)
1083,106年01月06日,1,6,西巒大山(南投縣信義鄉)
1084,106年01月06日,2,1,北合歡山(南投縣仁愛鄉)
1085,106年01月06日,3,5,雪山主東峰(臺中市和平區)
1086,106年01月06日,1,5,羅葉尾山(臺中市和平區)
1087,106年01月06日,2,5,加羅湖(宜蘭縣大同鄉)
1088,106年01月06日,1,5,錐麓古道(花蓮縣秀林鄉)
1089,106年01月06日,1,3,錐麓古道(花蓮縣秀林鄉)
1090,106年01月06日,2,9,加羅湖(宜蘭縣大同鄉)
1091,106年01月06日,1,2,瓦拉米(花蓮縣卓溪鄉)
1092,106年01月06日,3,8,北大武山(屏東縣泰武鄉)
1093,106年01月06日,1,4,錐麓古道(花蓮縣秀林鄉)
1094,106年01月06日,1,4,錐麓古道(花蓮縣秀林鄉)
1095,106年01月06日,1,5,夫婦山雪霧鬧(桃園市復興區)
1096,106年01月06日,5,1,玉山群峰(嘉義縣阿里山鄉)
1097,106年01月06日,1,2,雪山主東峰(臺中市和平區)
1098,106年01月06日,1,4,大鹿林道(苗栗縣泰安鄉)
1099,106年01月06日,3,3,雪山主東峰(臺中市和平區)
1100,106年01月06日,1,5,錐麓古道(花蓮縣秀林鄉)
1101,106年01月06日,2,4,瓦拉米(花蓮縣卓溪鄉)
1102,106年01月06日,1,1,北大武山(屏東縣泰武鄉)
1103,106年01月06日,2,4,北大武山(屏東縣泰武鄉)
1104,106年01月06日,2,4,瓦拉米(花蓮縣卓溪鄉)
1105,106年01月06日,2,2,瓦拉米(花蓮縣卓溪鄉)
1106,106年01月06日,2,3,瓦拉米(花蓮縣卓溪鄉)
1107,106年01月06日,3,1,瓦拉米(花蓮縣卓溪鄉)
1108,106年01月06日,1,1,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
1109,106年01月06日,1,2,雪山主東峰(臺中市和平區)
1110,106年01月06日,1,2,錐麓古道(花蓮縣秀林鄉)
1111,106年01月06日,2,2,武陵四秀(新竹縣尖石鄉)/武陵四秀(臺中市和平區)
1112,106年01月06日,5,3,大霸群峰(苗栗縣泰安鄉)
1113,106年01月06日,2,6,畢祿山(南投縣仁愛鄉)/羊頭山(花蓮縣秀林鄉)
1114,106年01月06日,5,6,大霸群峰(苗栗縣泰安鄉)
1115,106年01月06日,1,4,錐麓古道(花蓮縣秀林鄉)
1116,106年01月06日,2,14,武界(南投縣仁愛鄉)
1117,106年01月06日,5,5,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
1118,106年01月06日,2,2,北大武山(屏東縣泰武鄉)
1119,106年01月06日,2,5,屯原(南投縣仁愛鄉)/天池(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
1120,106年01月06日,1,4,奇萊主山(南投縣仁愛鄉)
1121,106年01月06日,5,1,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
1122,106年01月06日,5,1,南湖群峰(宜蘭縣大同鄉)
1123,106年01月06日,2,4,奇萊南峰 、南華山(南投縣仁愛鄉)
1124,106年01月06日,2,8,北大武山(屏東縣泰武鄉)
1125,106年01月06日,1,10,雪山主東峰(臺中市和平區)
1126,106年01月06日,2,15,南華山(南投縣仁愛鄉)
1127,106年01月06日,2,1,玉山主峰(嘉義縣阿里山鄉)
1128,106年01月06日,1,2,錐麓古道(花蓮縣秀林鄉)
1129,106年01月06日,4,3,大霸群峰(苗栗縣泰安鄉)
1130,106年01月06日,2,4,志佳陽山(臺中市和平區)
